"","Titulo","Autor","Editorial","Precio","Valoracion","Cant_coment","Cant_pag","Formato","Url"
"5899","Math Expressions, Grade 1 Homework and Remembering Bundle","","Houghton Mifflin School",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Math-Expressions-Grade-1-Homework-Remembering-Bundle/9780547479606?ref=grid-view"
"5900","Houghton Mifflin Harcourt Math Spanish Florida","Houghton Mifflin Harcourt","HOUGHTON MIFFLIN",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Math-Spanish-Florida-Houghton-Mifflin-Harcourt/9780547474021?ref=grid-view"
"5901","Houghton Mifflin Harcourt Math Spanish Florida","Houghton Mifflin Harcourt","HOUGHTON MIFFLIN",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Math-Spanish-Florida-Houghton-Mifflin-Harcourt/9780547474045?ref=grid-view"
"5902","Los Dodgers de Brooklyn","Reading","HOUGHTON MIFFLIN",NA,0,0,12,"Paperback","https://www.bookdepository.com/es/Los-Dodgers-de-Brooklyn-Reading/9780547111629?ref=grid-view"
"5903","Las Casas de Los Animales","Reading","HOUGHTON MIFFLIN",NA,0,0,12,"Paperback","https://www.bookdepository.com/es/Las-Casas-de-Los-Animales-Reading/9780547111650?ref=grid-view"
"5904","Houghton Mifflin Reading Leveled Readers Spanish","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,12,"Hardback","https://www.bookdepository.com/es/Houghton-Mifflin-Reading-Leveled-Readers-Spanish-Houghton-Mifflin-Company/9780547115375?ref=grid-view"
"5905","Las Figuras de Los Ratones (Unit 2, Book 10)","Reading","HOUGHTON MIFFLIN",NA,0,0,40,"Paperback","https://www.bookdepository.com/es/Las-Figuras-de-Los-Ratones-Unit-2-Book-10-Reading/9780547132150?ref=grid-view"
"5906","Construir Con Papa (Unit 1, Book 1)","Reading","HOUGHTON MIFFLIN",NA,0,0,32,"Paperback","https://www.bookdepository.com/es/Construir-Con-Papa-Unit-1-Book-1-Reading/9780547132051?ref=grid-view"
"5907","?como Son Las Familias? (Unit 1, Book 1)","Reading","HOUGHTON MIFFLIN",NA,0,0,32,"Paperback","https://www.bookdepository.com/es/como-Son-Las-Familias-Unit-1-Book-1-Reading/9780547131962?ref=grid-view"
"5908","La Pizza de Sally (Unit 1, Book 4)","Reading","HOUGHTON MIFFLIN",NA,0,0,32,"Paperback","https://www.bookdepository.com/es/La-Pizza-de-Sally-Unit-1-Book-4-Reading/9780547132129?ref=grid-view"
"5909","Houghton Mifflin Harcourt Jornadas","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,32,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Jornadas-Houghton-Mifflin-Company/9780547133140?ref=grid-view"
"5910","Houghton Mifflin Harcourt Jornadas","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,40,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Jornadas-Houghton-Mifflin-Company/9780547132815?ref=grid-view"
"5911","Houghton Mifflin Harcourt Jornadas","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,32,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Jornadas-Houghton-Mifflin-Company/9780547133133?ref=grid-view"
"5912","Houghton Mifflin Harcourt Jornadas","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,40,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Jornadas-Houghton-Mifflin-Company/9780547132761?ref=grid-view"
"5913","Simon Y Molly, Mas Hester (Unit 5, Book 21)","Reading","HOUGHTON MIFFLIN",NA,0,0,32,"Paperback","https://www.bookdepository.com/es/Simon-Y-Molly-Mas-Hester-Unit-5-Book-21-Reading/9780547132587?ref=grid-view"
"5914","!que Hermoso Esta El Cielo! (Unit 3, Book 15)","Reading","HOUGHTON MIFFLIN",NA,0,0,32,"Paperback","https://www.bookdepository.com/es/que-Hermoso-Esta-El-Cielo-Unit-3-Book-15-Reading/9780547132235?ref=grid-view"
"5915","Las Figuras de Los Ratones (Unit 2, Book 10)","Reading","HOUGHTON MIFFLIN",NA,0,0,40,"Paperback","https://www.bookdepository.com/es/Las-Figuras-de-Los-Ratones-Unit-2-Book-10-Reading/9780547132914?ref=grid-view"
"5916","?eres Una Arana?","Reading","HOUGHTON MIFFLIN",NA,0,0,32,"Paperback","https://www.bookdepository.com/es/eres-Una-Arana-Reading/9780547136745?ref=grid-view"
"5917","Houghton Mifflin Medallions California","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,64,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Medallions-California-Houghton-Mifflin-Company/9780547137117?ref=grid-view"
"5918","Math, Grade 2 Overhead Manipulatives Kit","","Houghton Mifflin School",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Math-Grade-2-Overhead-Manipulatives-Kit/9780547142142?ref=grid-view"
"5919","Math, Grade 3 Student Manipulatives Kit","","Houghton Mifflin School",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Math-Grade-3-Student-Manipulatives-Kit/9780547142074?ref=grid-view"
"5920","El Arbol del Tiempo: ?para Que Sirven Las Genealogias?","Reading","HOUGHTON MIFFLIN",NA,0,0,28,"Paperback","https://www.bookdepository.com/es/El-Arbol-del-Tiempo-para-Que-Sirven-Las-Genealogias-Reading/9780547136929?ref=grid-view"
"5921","Math, Grade 1 Teacher Modeling Manipulative Kit","","Houghton Mifflin School",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Math-Grade-1-Teacher-Modeling-Manipulative-Kit/9780547142203?ref=grid-view"
"5922","Great Source Write Source Spanish Texas","Great Source","Great Source Education Group",NA,0,0,144,"Paperback","https://www.bookdepository.com/es/Great-Source-Write-Source-Spanish-Texas-Great-Source/9780547749228?ref=grid-view"
"5923","High-Frequency Word Cards Level K","","Houghton Mifflin School",NA,0,0,NA,"Cards","https://www.bookdepository.com/es/High-Frequency-Word-Cards-Level-K/9780547258010?ref=grid-view"
"5924","Practice Book Consumable Level 3 Collection","","Houghton Mifflin School",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Practice-Book-Consumable-Level-3-Collection/9780547257860?ref=grid-view"
"5925","Grab-And-Go Level 2","","Houghton Mifflin School",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Grab-Go-Level-2/9780547257969?ref=grid-view"
"5926","Letter, Word, Picture Cards Level K","","Houghton Mifflin School",NA,0,0,348,"Cards","https://www.bookdepository.com/es/Letter-Word-Picture-Cards-Level-K/9780547258140?ref=grid-view"
"5927","Practice Book Consumable Level K Collection","","Houghton Mifflin School",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Practice-Book-Consumable-Level-K-Collection/9780547257914?ref=grid-view"
"5928","Houghton Mifflin Harcourt Senderos","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,240,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Senderos-Houghton-Mifflin-Company/9780547257556?ref=grid-view"
"5929","Practice Book Consumable Level 1 Collection","","Houghton Mifflin School",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Practice-Book-Consumable-Level-1-Collection/9780547257754?ref=grid-view"
"5930","Houghton Mifflin Medallions Spanish","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,344,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Medallions-Spanish-Houghton-Mifflin-Company/9780547240442?ref=grid-view"
"5931","Arriba, Abajo Y Por Todos Lados (Unit 5)","Reading","HOUGHTON MIFFLIN",NA,0,0,28,"Paperback","https://www.bookdepository.com/es/Arriba-Abajo-Y-Por-Todos-Lados-Unit-5-Reading/9780547262741?ref=grid-view"
"5932","Animales Inteligentes","Reading","HOUGHTON MIFFLIN",NA,0,0,12,"Paperback","https://www.bookdepository.com/es/Animales-Inteligentes-Reading/9780547268262?ref=grid-view"
"5933","Senderos, Grade 1 Decodable Reader Book 1","","Houghton Mifflin School",NA,0,0,136,"Paperback","https://www.bookdepository.com/es/Senderos-Grade-1-Decodable-Reader-Book-1/9780547262772?ref=grid-view"
"5934","Nosotros Hablamos, Los Rotanes Chillan (Unit 2, Book 7)","Reading","HOUGHTON MIFFLIN",NA,0,0,40,"Paperback","https://www.bookdepository.com/es/Nosotros-Hablamos-Los-Rotanes-Chillan-Unit-2-Book-7-Reading/9780547263472?ref=grid-view"
"5935","El Camion de Ramon (Unit 1, Book 2)","Reading","HOUGHTON MIFFLIN",NA,0,0,32,"Paperback","https://www.bookdepository.com/es/El-Camion-de-Ramon-Unit-1-Book-2-Reading/9780547262659?ref=grid-view"
"5936","Escarabajos Que Bailan (Unit 3, Book 2)","Reading","HOUGHTON MIFFLIN",NA,0,0,32,"Paperback","https://www.bookdepository.com/es/Escarabajos-Que-Bailan-Unit-3-Book-2-Reading/9780547262727?ref=grid-view"
"5937","El Paseo Tormentoso de Elizabeth","Reading","HOUGHTON MIFFLIN",NA,0,0,16,"Paperback","https://www.bookdepository.com/es/El-Paseo-Tormentoso-de-Elizabeth-Reading/9780547268958?ref=grid-view"
"5938","Timid Boy and Mama Bear","Reading","HOUGHTON MIFFLIN",NA,0,0,12,"Paperback","https://www.bookdepository.com/es/Timid-Boy-Mama-Bear-Reading/9780547269054?ref=grid-view"
"5939","Bajito","Reading","HOUGHTON MIFFLIN",NA,0,0,16,"Paperback","https://www.bookdepository.com/es/Bajito-Reading/9780547268897?ref=grid-view"
"5940","School Long Ago On Level 3.3, 6pk Grade 2","","Houghton Mifflin School",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/School-Long-Ago-On-Level-3-3-6pk-Grade-2/9780547268866?ref=grid-view"
"5941","El Pais De Las Cosas Perdidas/the Land of Lost Things","Angela C. Ionescu","Hispanic Book Distributors Inc",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/El-Pais-De-Las-Cosas-Perdidas-Land-Lost-Things-Angela-C-Ionescu/9789686181036?ref=grid-view"
"5942","De los animales de esta tierra y las historias que de ellos se cuentan/ The animals on this earth and the stories of them","Mauricio Lopez Valdes","Petra Ediciones",NA,0,0,72,"Paperback","https://www.bookdepository.com/es/De-los-animales-de-esta-tierra-y-las-historias-que-de-ellos-se-cuentan-animals-on-this-earth-stories-them-Mauricio-Lopez-Valdes/9789686445268?ref=grid-view"
"5943","Nuevo Papelito 1","Silvia Alderoqui","S & M Books",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Nuevo-Papelito-1-Silvia-Alderoqui/9789871098873?ref=grid-view"
"5944","Nuevo Papelito 3","Silvia Alderoqui","S & M Books",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Nuevo-Papelito-3-Silvia-Alderoqui/9789871098958?ref=grid-view"
"5945","Mi Primer Atlas de Tecnologia","Carlos Campos Salva","Visor",NA,0,0,64,"Hardback","https://www.bookdepository.com/es/Mi-Primer-Atlas-de-Tecnologia-Carlos-Campos-Salva/9789871129379?ref=grid-view"
"5946","Los Viajes de Gulliver","Jonathan Swift","Visor",NA,3.58,234316,126,"Hardback","https://www.bookdepository.com/es/Los-Viajes-de-Gulliver-Jonathan-Swift/9789871129485?ref=grid-view"
"5947","Bichos y Mas Bichos","Liliana Pfarherr","Guadal",NA,0,0,NA,"Board book","https://www.bookdepository.com/es/Bichos-y-Mas-Bichos-Liliana-Pfarherr/9789871134717?ref=grid-view"
"5948","Paseo Por El Cielo","Silvina Reinaudi","Guadal",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Paseo-Por-El-Cielo-Silvina-Reinaudi/9789871134823?ref=grid-view"
"5949","Opuestos","Silvina Reinaudi","Guadal",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Opuestos-Silvina-Reinaudi/9789871134502?ref=grid-view"
"5950","Planetas y Colores","Silvina Reinaudi","Guadal",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Planetas-y-Colores-Silvina-Reinaudi/9789871134830?ref=grid-view"
"5951","Divertinumeros 4","S Findergam","Guadal",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Divertinumeros-4-S-Findergam/9789871134564?ref=grid-view"
"5952","El Tunel","Ernesto Sabato","Booket",NA,4.05,46669,158,"Paperback","https://www.bookdepository.com/es/El-Tunel-Ernesto-Sabato/9789871144266?ref=grid-view"
"5953","La Edad de Oro","Jose Marti","Nuestra America",NA,4.33,436,NA,"Paperback","https://www.bookdepository.com/es/La-Edad-de-Oro-Jose-Marti/9789871158089?ref=grid-view"
"5954","Aprendamos Tecnologia 9 - 3b","Cristina Bonardi","Comunicarte Editorial",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Aprendamos-Tecnologia-9-3b-Cristina-Bonardi/9789871151493?ref=grid-view"
"5955","Comprendamos Historia 7","Maria Elena Caillet Bois","Comunicarte Editorial",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Comprendamos-Historia-7-Maria-Elena-Caillet-Bois/9789871151509?ref=grid-view"
"5956","El Cine No Fue Siempre Asi","Marcelo Cerda","Iamique",NA,4,1,40,"Paperback","https://www.bookdepository.com/es/El-Cine-No-Fue-Siempre-Asi-Marcelo-Cerda/9789871217106?ref=grid-view"
"5957","Asquerosologia del Cerebro a Las Tripas","Sylvia Branzei","Iamique",NA,4.26,135,84,"Paperback","https://www.bookdepository.com/es/Asquerosologia-del-Cerebro-Las-Tripas-Sylvia-Branzei/9789871217069?ref=grid-view"
"5958","Asquerosologia Animal","Sylvia Branzei","Iamique",NA,4.17,71,82,"Paperback","https://www.bookdepository.com/es/Asquerosologia-Animal-Sylvia-Branzei/9789871217076?ref=grid-view"
"5959","Guia turistica del sistema solar/ Solar system tourist guide","Mariano Ribas","Iamique",NA,5,1,54,"Paperback","https://www.bookdepository.com/es/Guia-turistica-del-sistema-solar-Solar-system-tourist-guide-Mariano-Ribas/9789871217182?ref=grid-view"
"5960","Las Brujas","Roald Dahl","ALFAGUARA",NA,4.17,321708,200,"Paperback","https://www.bookdepository.com/es/Las-Brujas-Roald-Dahl/9789870401339?ref=grid-view"
"5961","El Nino Envuelto","Elsa Bornemann","ALFAGUARA",NA,4.18,155,176,"Paperback","https://www.bookdepository.com/es/El-Nino-Envuelto-Elsa-Bornemann/9789870400486?ref=grid-view"
"5962","Jose de San Martin Caballero de Principio al Fin","Adela Basch","ALFAGUARA",NA,3,14,77,"Paperback","https://www.bookdepository.com/es/Jose-de-San-Martin-Caballero-de-Principio-al-Fin-Adela-Basch/9789870401902?ref=grid-view"
"5963","Disparates - Rimas y Adivinanzas","Eduardo Chaktoura","ALFAGUARA",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Disparates-Rimas-y-Adivinanzas-Eduardo-Chaktoura/9789870400622?ref=grid-view"
"5964","Las Aventuras de Don Quijote","Miguel de Cervantes Saavedra","ALFAGUARA",NA,3.88,213429,25,"Hardback","https://www.bookdepository.com/es/Las-Aventuras-de-Don-Quijote-Miguel-de-Cervantes-Saavedra/9789870407713?ref=grid-view"
"5965","Robinson Crusoe","Daniel Defoe","ALFAGUARA",NA,3.38,13,25,"Hardback","https://www.bookdepository.com/es/Robinson-Crusoe-Daniel-Defoe/9789870407744?ref=grid-view"
"5966","Blancanieves","Lucila Galay","Infantil.com",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Blancanieves-Lucila-Galay/9789871040780?ref=grid-view"
"5967","El Autobus de Los Campeones","Marcela Ventimiglia","Infantil.com",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/El-Autobus-de-Los-Campeones-Marcela-Ventimiglia/9789871040803?ref=grid-view"
"5968","Angelic Layer 4","Clamp","Pujol & Amado S L L",NA,3.83,924,200,"Paperback","https://www.bookdepository.com/es/Angelic-Layer-4-Clamp/9789871071708?ref=grid-view"
"5969","Miyukichan in the Wonderland","Clamp","Editorial Ivrea",NA,3.05,538,200,"Paperback","https://www.bookdepository.com/es/Miyukichan-Wonderland-Clamp/9789871071432?ref=grid-view"
"5970","Cardcaptor Sakura NB","Clamp","Editorial Ivrea",NA,0,0,200,"Paperback","https://www.bookdepository.com/es/Cardcaptor-Sakura-NB-Clamp/9789871071579?ref=grid-view"
"5971","Houghton Mifflin Harcourt Senderos","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,176,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Senderos-Houghton-Mifflin-Company/9780547314594?ref=grid-view"
"5972","Whales of the World Above Level, 6pk Grade 5","","Houghton Mifflin School",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Whales-World-Above-Level-6pk-Grade-5/9780547268767?ref=grid-view"
"5973","Marvis Barnes Y El Mississippi","Reading","HOUGHTON MIFFLIN",NA,0,0,16,"Paperback","https://www.bookdepository.com/es/Marvis-Barnes-Y-El-Mississippi-Reading/9780547268774?ref=grid-view"
"5974","Holt McDougal Mathematics Florida","Holt McDougal","Holt McDougal",NA,0,0,680,"Hardback","https://www.bookdepository.com/es/Holt-McDougal-Mathematics-Florida-Holt-McDougal/9780547319261?ref=grid-view"
"5975","Focus on Sunshine Standards Benchmark Tests Course 2 Grade 7","Burger","Houghton Mifflin School",NA,0,0,160,"Paperback","https://www.bookdepository.com/es/Focus-on-Sunshine-Standards-Benchmark-Tests-Course-2-Grade-7-Burger/9780547318424?ref=grid-view"
"5976","Houghton Mifflin Harcourt Senderos","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,96,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Senderos-Houghton-Mifflin-Company/9780547314556?ref=grid-view"
"5977","Houghton Mifflin Harcourt Spanish Math Florida","Houghton Mifflin Harcourt","HOUGHTON MIFFLIN",NA,0,0,384,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Spanish-Math-Florida-Houghton-Mifflin-Harcourt/9780547334127?ref=grid-view"
"5978","Houghton Mifflin Harcourt Senderos","Houghton Mifflin Harcourt","HOUGHTON MIFFLIN",NA,0,0,688,"Hardback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Senderos-Houghton-Mifflin-Harcourt/9780547337814?ref=grid-view"
"5979","Houghton Mifflin Harcourt Spanish Math Florida","Houghton Mifflin Harcourt","HOUGHTON MIFFLIN",NA,0,0,272,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Spanish-Math-Florida-Houghton-Mifflin-Harcourt/9780547334417?ref=grid-view"
"5980","Houghton Mifflin Harcourt Spanish Math Florida","Houghton Mifflin Harcourt","HOUGHTON MIFFLIN",NA,0,0,384,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Spanish-Math-Florida-Houghton-Mifflin-Harcourt/9780547334103?ref=grid-view"
"5981","Focus on Sunshine Standards Benchmark Tests Course 3 Grade 8","Burger","Houghton Mifflin School",NA,0,0,144,"Paperback","https://www.bookdepository.com/es/Focus-on-Sunshine-Standards-Benchmark-Tests-Course-3-Grade-8-Burger/9780547318431?ref=grid-view"
"5982","Houghton Mifflin Harcourt Senderos","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,160,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Senderos-Houghton-Mifflin-Company/9780547314587?ref=grid-view"
"5983","Houghton Mifflin Harcourt Senderos","Houghton Mifflin Harcourt","HOUGHTON MIFFLIN",NA,0,0,128,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Senderos-Houghton-Mifflin-Harcourt/9780547341811?ref=grid-view"
"5984","Decodable Reader Book 3 Grade 1","Reading","HOUGHTON MIFFLIN",NA,0,0,136,"Paperback","https://www.bookdepository.com/es/Decodable-Reader-Book-3-Grade-1-Reading/9780547345208?ref=grid-view"
"5985","Decodable Reader Book 2 Grade 1","Reading","HOUGHTON MIFFLIN",NA,0,0,136,"Paperback","https://www.bookdepository.com/es/Decodable-Reader-Book-2-Grade-1-Reading/9780547345192?ref=grid-view"
"5986","Math, Grade 2 Multi-Volume Set","","Houghton Mifflin School",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Math-Grade-2-Multi-Set/9780547214603?ref=grid-view"
"5987","Mas Alla de Mi Reaching Out Spanish Edition","Francisco Jimenez","HOUGHTON MIFFLIN",NA,4.12,883,214,"Hardback","https://www.bookdepository.com/es/Mas-Alla-de-Mi-Reaching-Out-Spanish-Edition-Francisco-Jimenez/9780547241746?ref=grid-view"
"5988","Decodable Reader Book 6 Grade 1","Reading","HOUGHTON MIFFLIN",NA,0,0,184,"Paperback","https://www.bookdepository.com/es/Decodable-Reader-Book-6-Grade-1-Reading/9780547345239?ref=grid-view"
"5989","Houghton Mifflin Harcourt Senderos","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,192,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Senderos-Houghton-Mifflin-Company/9780547314617?ref=grid-view"
"5990","!asi Se Hace La Musica!","Reading","HOUGHTON MIFFLIN",NA,0,0,12,"Paperback","https://www.bookdepository.com/es/asi-Se-Hace-La-Musica-Reading/9780547268798?ref=grid-view"
"5991","Focus on Sunshine State Standards-Intervention Workbook Grade 10","Larson","Houghton Mifflin School",NA,0,0,104,"Paperback","https://www.bookdepository.com/es/Focus-on-Sunshine-State-Standards-Intervention-Workbook-Grade-10-Larson/9780547368665?ref=grid-view"
"5992","Houghton Mifflin Harcourt Medallions Spanish California","Houghton Mifflin Harcourt","HOUGHTON MIFFLIN",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Medallions-Spanish-California-Houghton-Mifflin-Harcourt/9780547365169?ref=grid-view"
"5993","Senderos National Level 1 Grade 1","","Houghton Mifflin School",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Senderos-National-Level-1-Grade-1/9780547375458?ref=grid-view"
"5994","Rulers of Persia","Reading","HOUGHTON MIFFLIN",NA,0,0,20,"Paperback","https://www.bookdepository.com/es/Rulers-Persia-Reading/9780547365503?ref=grid-view"
"5995","Houghton Mifflin Harcourt Medallions Spanish California","Houghton Mifflin Harcourt","HOUGHTON MIFFLIN",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Medallions-Spanish-California-Houghton-Mifflin-Harcourt/9780547365145?ref=grid-view"
"5996","Houghton Mifflin Harcourt Senderos","Houghton Mifflin Harcourt","HOUGHTON MIFFLIN",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Senderos-Houghton-Mifflin-Harcourt/9780547376462?ref=grid-view"
"5997","Below Level Reader 6pk Level 6 Book 19","","Houghton Mifflin School",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Below-Level-Reader-6pk-Level-6-Book-19/9780547365596?ref=grid-view"
"5998","Strand St Leveled Reader Grade 5 Below Level Teacher Guide","HMD","Houghton Mifflin School",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Strand-St-Leveled-Reader-Grade-5-Below-Level-Teacher-Guide-HMD/9780547376899?ref=grid-view"
"5999","Houghton Mifflin Harcourt Math Expression Spanish","Houghton Mifflin Harcourt","HOUGHTON MIFFLIN",NA,0,0,312,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Math-Expression-Spanish-Houghton-Mifflin-Harcourt/9780547388465?ref=grid-view"
"6000","Houghton Mifflin Harcourt Math Expression Spanish","Houghton Mifflin Harcourt","HOUGHTON MIFFLIN",NA,0,0,232,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Math-Expression-Spanish-Houghton-Mifflin-Harcourt/9780547388410?ref=grid-view"
"6001","Expresiones En Matematicas","Houghton Mifflin Harcourt","HOUGHTON MIFFLIN",NA,0,0,320,"Paperback","https://www.bookdepository.com/es/Expresiones-En-Matematicas-Houghton-Mifflin-Harcourt/9780547388519?ref=grid-view"
"6002","Math Expressions Spanish","Houghton Mifflin Harcourt","Houghton Mifflin Harcourt (HMH)",NA,0,0,288,"Paperback","https://www.bookdepository.com/es/Math-Expressions-Spanish-Houghton-Mifflin-Harcourt/9780547388434?ref=grid-view"
"6003","Senderos Estandares Comunes","Houghton Mifflin Harcourt","HOUGHTON MIFFLIN",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Senderos-Estandares-Comunes-Houghton-Mifflin-Harcourt/9780547371511?ref=grid-view"
"6004","Houghton Mifflin Harcourt Math Expression Spanish","Houghton Mifflin Harcourt","HOUGHTON MIFFLIN",NA,0,0,160,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Math-Expression-Spanish-Houghton-Mifflin-Harcourt/9780547388861?ref=grid-view"
"6005","Alexander the Great","Reading","HOUGHTON MIFFLIN",NA,0,0,16,"Paperback","https://www.bookdepository.com/es/Alexander-Great-Reading/9780547365497?ref=grid-view"
"6006","Yo, Juan de Pareja","Elizabeth Borton de Trevino","Farrar Straus Giroux",NA,3.74,7758,NA,"Hardback","https://www.bookdepository.com/es/Yo-Juan-de-Pareja-Elizabeth-Borton-de-Trevino/9780374386993?ref=grid-view"
"6007","Strand St Leveled Reader Level 2 Above Level Teacher Guide","","Houghton Mifflin School",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Strand-St-Leveled-Reader-Level-2-Above-Level-Teacher-Guide/9780547376660?ref=grid-view"
"6008","Strand St Leveled Reader Grade 4 Below Level Teacher Guide","HMD","Houghton Mifflin School",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Strand-St-Leveled-Reader-Grade-4-Below-Level-Teacher-Guide-HMD/9780547376837?ref=grid-view"
"6009","Great Source Write Source Spanish","Great Source","Great Source Education Group",NA,0,0,208,"Paperback","https://www.bookdepository.com/es/Great-Source-Write-Source-Spanish-Great-Source/9780547427010?ref=grid-view"
"6010","Great Source Write Source Spanish Texas","Great Source","Great Source Education Group",NA,0,0,640,"Hardback","https://www.bookdepository.com/es/Great-Source-Write-Source-Spanish-Texas-Great-Source/9780547422473?ref=grid-view"
"6011","Houghton Mifflin Harcourt Spanish Math Florida","Houghton Mifflin Harcourt","HOUGHTON MIFFLIN",NA,0,0,120,"Paperback","https://www.bookdepository.com/es/Houghton-Mifflin-Harcourt-Spanish-Math-Florida-Houghton-Mifflin-Harcourt/9780547434728?ref=grid-view"
"6012","Holt McDougal Science Fusion Spanish","Houghton Mifflin Harcourt","HOUGHTON MIFFLIN",NA,0,0,416,"Paperback","https://www.bookdepository.com/es/Holt-McDougal-Science-Fusion-Spanish-Houghton-Mifflin-Harcourt/9780547401515?ref=grid-view"
"6013","Senderos Leveled Readers","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,20,"Hardback","https://www.bookdepository.com/es/Senderos-Leveled-Readers-Houghton-Mifflin-Company/9780547100845?ref=grid-view"
"6014","Alimentar a Nuestras Mascotas","Reading","HOUGHTON MIFFLIN",NA,0,0,8,"Paperback","https://www.bookdepository.com/es/Alimentar-Nuestras-Mascotas-Reading/9780547100999?ref=grid-view"
"6015","Houghton Mifflin Reading Leveled Readers Spanish","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,8,"Hardback","https://www.bookdepository.com/es/Houghton-Mifflin-Reading-Leveled-Readers-Spanish-Houghton-Mifflin-Company/9780547101231?ref=grid-view"
"6016","Houghton Mifflin Reading Leveled Readers Spanish","Houghton Mifflin Company","HOUGHTON MIFFLIN",NA,0,0,16,"Hardback","https://www.bookdepository.com/es/Houghton-Mifflin-Reading-Leveled-Readers-Spanish-Houghton-Mifflin-Company/9780547101941?ref=grid-view"
